"","datetime","temp","do","do_sat"
"3357",2024-06-10 20:20:00,15.367,8.644,86.401306
"3358",2024-06-10 20:30:00,15.367,8.656,86.521252
"3359",2024-06-10 20:40:00,15.359,8.641,86.356497
"3360",2024-06-10 20:50:00,15.342,8.643,86.344982
"3361",2024-06-10 21:00:00,15.367,8.63,86.261368
"3362",2024-06-10 21:10:00,15.367,8.636,86.321341
"3363",2024-06-10 21:20:00,15.402,8.615,86.176093
"3364",2024-06-10 21:30:00,15.402,8.603,86.056057
"3365",2024-06-10 21:40:00,15.307,8.628,86.130391
"3366",2024-06-10 21:50:00,15.307,8.622,86.070495
"3367",2024-06-10 22:00:00,15.299,8.63,86.135556
"3368",2024-06-10 22:10:00,15.316,8.617,86.037206
"3369",2024-06-10 22:20:00,15.307,8.623,86.080477
"3370",2024-06-10 22:30:00,15.307,8.619,86.040547
"3371",2024-06-10 22:40:00,15.307,8.62,86.050529
"3372",2024-06-10 22:50:00,15.324,8.618,86.061971
"3373",2024-06-10 23:00:00,15.307,8.625,86.100443
"3374",2024-06-10 23:10:00,15.307,8.615,86.000616
"3375",2024-06-10 23:20:00,15.273,8.61,85.887954
"3376",2024-06-10 23:30:00,15.29,8.6,85.819537
"3377",2024-06-10 23:40:00,15.264,8.601,85.781585
"3378",2024-06-10 23:50:00,15.273,8.597,85.758275
"3379",2024-06-11,15.264,8.593,85.701798
"3380",2024-06-11 00:10:00,15.264,8.593,85.701798
"3381",2024-06-11 00:20:00,15.273,8.585,85.63857
"3382",2024-06-11 00:30:00,15.247,8.591,85.65055
"3383",2024-06-11 00:40:00,15.239,8.584,85.566045
"3384",2024-06-11 00:50:00,15.221,8.572,85.413364
"3385",2024-06-11 01:00:00,15.196,8.582,85.467034
"3386",2024-06-11 01:10:00,15.23,8.578,85.489693
"3387",2024-06-11 01:20:00,15.221,8.558,85.273865
"3388",2024-06-11 01:30:00,15.256,8.554,85.298167
"3389",2024-06-11 01:40:00,15.239,8.565,85.376652
"3390",2024-06-11 01:50:00,15.23,8.557,85.280403
"3391",2024-06-11 02:00:00,15.239,8.54,85.127449
"3392",2024-06-11 02:10:00,15.23,8.534,85.051182
"3393",2024-06-11 02:20:00,15.239,8.542,85.147386
"3394",2024-06-11 02:30:00,15.213,8.551,85.189457
"3395",2024-06-11 02:40:00,15.204,8.544,85.103242
"3396",2024-06-11 02:50:00,15.213,8.538,85.059944
"3397",2024-06-11 03:00:00,15.187,8.533,84.962595
"3398",2024-06-11 03:10:00,15.178,8.528,84.896367
"3399",2024-06-11 03:20:00,15.17,8.513,84.732451
"3400",2024-06-11 03:30:00,15.161,8.513,84.716037
"3401",2024-06-11 03:40:00,15.161,8.511,84.696134
"3402",2024-06-11 03:50:00,15.101,8.52,84.676199
"3403",2024-06-11 04:00:00,15.118,8.526,84.766873
"3404",2024-06-11 04:10:00,15.101,8.528,84.755707
"3405",2024-06-11 04:20:00,15.084,8.525,84.694854
"3406",2024-06-11 04:30:00,15.101,8.513,84.606629
"3407",2024-06-11 04:40:00,15.067,8.522,84.634025
"3408",2024-06-11 04:50:00,15.05,8.526,84.642713
"3409",2024-06-11 05:00:00,15.041,8.521,84.576655
"3410",2024-06-11 05:10:00,15.015,8.538,84.697864
"3411",2024-06-11 05:20:00,14.998,8.522,84.508127
"3412",2024-06-11 05:30:00,14.964,8.54,84.62447
"3413",2024-06-11 05:40:00,14.921,8.567,84.813178
"3414",2024-06-11 05:50:00,14.912,8.551,84.638309
"3415",2024-06-11 06:00:00,14.878,8.567,84.734352
"3416",2024-06-11 06:10:00,14.852,8.562,84.637271
"3417",2024-06-11 06:20:00,14.86,8.555,84.582716
"3418",2024-06-11 06:30:00,14.826,8.556,84.530372
"3419",2024-06-11 06:40:00,14.809,8.573,84.667152
"3420",2024-06-11 06:50:00,14.809,8.563,84.568391
"3421",2024-06-11 07:00:00,14.8,8.578,84.700019
"3422",2024-06-11 07:10:00,14.8,8.564,84.561782
"3423",2024-06-11 07:20:00,14.8,8.565,84.571656
"3424",2024-06-11 07:30:00,14.8,8.568,84.601278
"3425",2024-06-11 07:40:00,14.817,8.554,84.494145
"3426",2024-06-11 07:50:00,14.809,8.562,84.558515
"3427",2024-06-11 08:00:00,14.809,8.566,84.59802
"3428",2024-06-11 08:10:00,14.834,8.566,84.643827
"3429",2024-06-11 08:20:00,14.834,8.561,84.59442
"3430",2024-06-11 08:30:00,14.826,8.569,84.658807
"3431",2024-06-11 08:40:00,14.826,8.564,84.609409
"3432",2024-06-11 08:50:00,14.834,8.567,84.653709
"3433",2024-06-11 09:00:00,14.834,8.574,84.722878
"3434",2024-06-11 09:10:00,14.843,8.603,85.026001
"3435",2024-06-11 09:20:00,14.886,8.589,84.966651
"3436",2024-06-11 09:30:00,14.878,8.6,85.060748
"3437",2024-06-11 09:40:00,14.852,8.607,85.082106
"3438",2024-06-11 09:50:00,14.869,8.608,85.123298
"3439",2024-06-11 10:00:00,14.912,8.611,85.232192
"3440",2024-06-11 10:10:00,14.921,8.62,85.337877
"3441",2024-06-11 10:20:00,14.981,8.611,85.359356
"3442",2024-06-11 10:30:00,14.972,8.615,85.382411
"3443",2024-06-11 10:40:00,15.032,8.605,85.39383
"3444",2024-06-11 10:50:00,15.015,8.608,85.392271
"3445",2024-06-11 11:00:00,14.981,8.599,85.240403
"3446",2024-06-11 11:10:00,15.084,8.618,85.618798
"3447",2024-06-11 11:20:00,15.153,8.561,85.179031
"3448",2024-06-11 11:30:00,15.127,8.565,85.171128
"3449",2024-06-11 11:40:00,15.11,8.572,85.209525
"3450",2024-06-11 11:50:00,15.144,8.564,85.19237
"3451",2024-06-11 12:00:00,15.161,8.565,85.233509
"3452",2024-06-11 12:10:00,15.153,8.574,85.308377
"3453",2024-06-11 12:20:00,15.161,8.572,85.303168
"3454",2024-06-11 12:30:00,15.187,8.578,85.410658
"3455",2024-06-11 12:40:00,15.23,8.575,85.459794
"3456",2024-06-11 12:50:00,15.307,8.565,85.501483
"3457",2024-06-11 13:00:00,15.324,8.558,85.462793
"3458",2024-06-11 13:10:00,15.324,8.563,85.512724
"3459",2024-06-11 13:20:00,15.316,8.567,85.537977
"3460",2024-06-11 13:30:00,15.281,8.567,85.473703
"3461",2024-06-11 13:40:00,15.264,8.576,85.532249
"3462",2024-06-11 13:50:00,15.221,8.589,85.582756
"3463",2024-06-11 14:00:00,15.29,8.602,85.839495
"3464",2024-06-11 14:10:00,15.53,8.591,86.17191
"3465",2024-06-11 14:20:00,15.599,8.558,85.967629
"3466",2024-06-11 14:30:00,15.693,8.581,86.371835
"3467",2024-06-11 14:40:00,15.744,8.549,86.14337
"3468",2024-06-11 14:50:00,15.641,8.557,86.03473
"3469",2024-06-11 15:00:00,15.581,8.577,86.125353
"3470",2024-06-11 15:10:00,15.684,8.556,86.103664
"3471",2024-06-11 15:20:00,15.812,8.542,86.197605
"3472",2024-06-11 15:30:00,15.949,8.525,86.277042
"3473",2024-06-11 15:40:00,16.009,8.541,86.549143
"3474",2024-06-11 15:50:00,15.957,8.543,86.473902
"3475",2024-06-11 16:00:00,16,8.53,86.421169
"3476",2024-06-11 16:10:00,16,8.552,86.644061
"3477",2024-06-11 16:20:00,15.949,8.55,86.530054
"3478",2024-06-11 16:30:00,16,8.559,86.714981
"3479",2024-06-11 16:40:00,16,8.574,86.866953
"3480",2024-06-11 16:50:00,16.043,8.554,86.743416
"3481",2024-06-11 17:00:00,15.932,8.573,86.731497
"3482",2024-06-11 17:10:00,15.881,8.593,86.839646
"3483",2024-06-11 17:20:00,15.804,8.573,86.495693
"3484",2024-06-11 17:30:00,15.693,8.593,86.492621
"3485",2024-06-11 17:40:00,15.787,8.573,86.464385
"3486",2024-06-11 17:50:00,15.778,8.593,86.649485
"3487",2024-06-11 18:00:00,15.804,8.552,86.283817
"3488",2024-06-11 18:10:00,15.761,8.597,86.658428
"3489",2024-06-11 18:20:00,15.761,8.564,86.325786
"3490",2024-06-11 18:30:00,15.804,8.579,86.556229
"3491",2024-06-11 18:40:00,15.898,8.558,86.517206
"3492",2024-06-11 18:50:00,15.957,8.537,86.413169
"3493",2024-06-11 19:00:00,15.966,8.552,86.581548
"3494",2024-06-11 19:10:00,16.043,8.527,86.469617
"3495",2024-06-11 19:20:00,16.034,8.534,86.524085
"3496",2024-06-11 19:30:00,16.017,8.521,86.361133
"3497",2024-06-11 19:40:00,15.975,8.549,86.567716
"3498",2024-06-11 19:50:00,15.966,8.545,86.510679
"3499",2024-06-11 20:00:00,15.957,8.528,86.322069
"3500",2024-06-11 20:10:00,15.855,8.544,86.296723
"3501",2024-06-11 20:20:00,15.881,8.519,86.091812
"3502",2024-06-11 20:30:00,15.949,8.508,86.104994
"3503",2024-06-11 20:40:00,15.957,8.502,86.058892
"3504",2024-06-11 20:50:00,15.94,8.499,85.997467
"3505",2024-06-11 21:00:00,15.932,8.496,85.952502
"3506",2024-06-11 21:10:00,15.94,8.502,86.027823
"3507",2024-06-11 21:20:00,15.923,8.505,86.027101
"3508",2024-06-11 21:30:00,15.915,8.503,85.99225
"3509",2024-06-11 21:40:00,15.898,8.502,85.951074
"3510",2024-06-11 21:50:00,15.932,8.489,85.881684
"3511",2024-06-11 22:00:00,15.932,8.492,85.912035
"3512",2024-06-11 22:10:00,15.983,8.483,85.913986
"3513",2024-06-11 22:20:00,16,8.474,85.853809
"3514",2024-06-11 22:30:00,16,8.477,85.884203
"3515",2024-06-11 22:40:00,15.957,8.475,85.785593
"3516",2024-06-11 22:50:00,15.855,8.498,85.83211
"3517",2024-06-11 23:00:00,15.812,8.495,85.723326
"3518",2024-06-11 23:10:00,15.761,8.516,85.841942
"3519",2024-06-11 23:20:00,15.718,8.518,85.783438
"3520",2024-06-11 23:30:00,15.676,8.527,85.797174
"3521",2024-06-11 23:40:00,15.624,8.527,85.701982
"3522",2024-06-11 23:50:00,15.581,8.545,85.804028
"3523",2024-06-12,15.419,8.572,85.777215
"3524",2024-06-12 00:10:00,15.427,8.546,85.531705
"3525",2024-06-12 00:20:00,15.384,8.541,85.402901
"3526",2024-06-12 00:30:00,15.402,8.519,85.215803
"3527",2024-06-12 00:40:00,15.384,8.496,84.952938
"3528",2024-06-12 00:50:00,15.333,8.502,84.919964
"3529",2024-06-12 01:00:00,15.187,8.495,84.584231
"3530",2024-06-12 01:10:00,15.058,8.552,84.915481
"3531",2024-06-12 01:20:00,15.058,8.569,85.084279
"3532",2024-06-12 01:30:00,15.058,8.564,85.034632
"3533",2024-06-12 01:40:00,15.015,8.562,84.935946
"3534",2024-06-12 01:50:00,14.981,8.558,84.833977
"3535",2024-06-12 02:00:00,14.946,8.563,84.819392
"3536",2024-06-12 02:10:00,14.946,8.559,84.779771
"3537",2024-06-12 02:20:00,14.955,8.545,84.657556
"3538",2024-06-12 02:30:00,14.981,8.546,84.715023
"3539",2024-06-12 02:40:00,15.007,8.524,84.544383
"3540",2024-06-12 02:50:00,15.015,8.533,84.648263
"3541",2024-06-12 03:00:00,15.024,8.525,84.585329
"3542",2024-06-12 03:10:00,15.058,8.52,84.597743
"3543",2024-06-12 03:20:00,15.084,8.52,84.645179
"3544",2024-06-12 03:30:00,15.084,8.504,84.486221
"3545",2024-06-12 03:40:00,15.075,8.478,84.211574
"3546",2024-06-12 03:50:00,15.067,8.493,84.346019
"3547",2024-06-12 04:00:00,15.127,8.46,84.126999
"3548",2024-06-12 04:10:00,15.101,8.469,84.169334
"3549",2024-06-12 04:20:00,15.075,8.463,84.06258
"3550",2024-06-12 04:30:00,15.041,8.464,84.010892
"3551",2024-06-12 04:40:00,15.007,8.483,84.137729
"3552",2024-06-12 04:50:00,14.955,8.471,83.924418
"3553",2024-06-12 05:00:00,14.679,8.59,84.59626
"3554",2024-06-12 05:10:00,14.645,8.59,84.533831
"3555",2024-06-12 05:20:00,14.662,8.537,84.043281
"3556",2024-06-12 05:30:00,14.628,8.529,83.902544
"3557",2024-06-12 05:40:00,14.489,8.552,83.874828
"3558",2024-06-12 05:50:00,14.429,8.582,84.059093
"3559",2024-06-12 06:00:00,14.809,8.48,83.748681
"3560",2024-06-12 06:10:00,14.783,8.484,83.741007
"3561",2024-06-12 06:20:00,14.886,8.452,83.611379
"3562",2024-06-12 06:30:00,14.886,8.465,83.739981
"3563",2024-06-12 06:40:00,14.86,8.462,83.663231
"3564",2024-06-12 06:50:00,14.843,8.457,83.58304
"3565",2024-06-12 07:00:00,14.826,8.474,83.720239
"3566",2024-06-12 07:10:00,14.86,8.453,83.574249
"3567",2024-06-12 07:20:00,14.843,8.458,83.592923
"3568",2024-06-12 07:30:00,14.869,8.46,83.659747
"3569",2024-06-12 07:40:00,14.886,8.449,83.581701
"3570",2024-06-12 07:50:00,14.878,8.453,83.606802
"3571",2024-06-12 08:00:00,14.886,8.452,83.611379
"3572",2024-06-12 08:10:00,14.895,8.467,83.776071
"3573",2024-06-12 08:20:00,14.938,8.459,83.774754
"3574",2024-06-12 08:30:00,14.964,8.457,83.802008
"3575",2024-06-12 08:40:00,14.998,8.449,83.784225
"3576",2024-06-12 08:50:00,15.024,8.457,83.91063
"3577",2024-06-12 09:00:00,15.024,8.463,83.970162
"3578",2024-06-12 09:10:00,15.032,8.456,83.915192
"3579",2024-06-12 09:20:00,15.075,8.446,83.89372
"3580",2024-06-12 09:30:00,15.093,8.456,84.025645
"3581",2024-06-12 09:40:00,15.101,8.461,84.089826
"3582",2024-06-12 09:50:00,15.153,8.454,84.114418
"3583",2024-06-12 10:00:00,15.17,8.456,84.165113
"3584",2024-06-12 10:10:00,15.213,8.45,84.183243
"3585",2024-06-12 10:20:00,15.23,8.446,84.17416
"3586",2024-06-12 10:30:00,15.23,8.459,84.30372
"3587",2024-06-12 10:40:00,15.273,8.442,84.212092
"3588",2024-06-12 10:50:00,15.273,8.46,84.391649
"3589",2024-06-12 11:00:00,15.307,8.448,84.333512
"3590",2024-06-12 11:10:00,15.35,8.442,84.351439
"3591",2024-06-12 11:20:00,15.35,8.456,84.491325
"3592",2024-06-12 11:30:00,15.384,8.453,84.522974
"3593",2024-06-12 11:40:00,15.402,8.447,84.495585
"3594",2024-06-12 11:50:00,15.402,8.457,84.595615
"3595",2024-06-12 12:00:00,15.564,8.43,84.618507
"3596",2024-06-12 12:10:00,15.855,8.424,85.08469
"3597",2024-06-12 12:20:00,15.855,8.407,84.912985
"3598",2024-06-12 12:30:00,15.872,8.414,85.014424
"3599",2024-06-12 12:40:00,16.026,8.369,84.836795
"3600",2024-06-12 12:50:00,15.992,8.382,84.907299
"3601",2024-06-12 13:00:00,16.085,8.346,84.709541
"3602",2024-06-12 13:10:00,16.06,8.368,84.887841
"3603",2024-06-12 13:20:00,16.068,8.371,84.932677
"3604",2024-06-12 13:30:00,16,8.388,84.982505
"3605",2024-06-12 13:40:00,15.932,8.388,84.859886
"3606",2024-06-12 13:50:00,15.787,8.414,84.860764
"3607",2024-06-12 14:00:00,15.59,8.454,84.906587
"3608",2024-06-12 14:10:00,15.513,8.471,84.937353
"3609",2024-06-12 14:20:00,15.393,8.492,84.929331
"3610",2024-06-12 14:30:00,15.273,8.506,84.850516
"3611",2024-06-12 14:40:00,15.247,8.529,85.032423
"3612",2024-06-12 14:50:00,15.23,8.523,84.941554
"3613",2024-06-12 15:00:00,15.23,8.538,85.091046
"3614",2024-06-12 15:10:00,15.264,8.515,84.923869
"3615",2024-06-12 15:20:00,15.299,8.494,84.778148
"3616",2024-06-12 15:30:00,15.324,8.47,84.583998
"3617",2024-06-12 15:40:00,15.376,8.436,84.338517
"3618",2024-06-12 15:50:00,15.376,8.425,84.228545
"3619",2024-06-12 16:00:00,15.376,8.442,84.398501
"3620",2024-06-12 16:10:00,15.359,8.452,84.467667
"3621",2024-06-12 16:20:00,15.367,8.434,84.302246
"3622",2024-06-12 16:30:00,15.376,8.438,84.358512
"3623",2024-06-12 16:40:00,15.316,8.444,84.309872
"3624",2024-06-12 16:50:00,15.221,8.471,84.406977
"3625",2024-06-12 17:00:00,15.23,8.473,84.443246
"3626",2024-06-12 17:10:00,15.196,8.479,84.44127
"3627",2024-06-12 17:20:00,15.196,8.508,84.730078
"3628",2024-06-12 17:30:00,15.324,8.514,85.023395
"3629",2024-06-12 17:40:00,15.376,8.555,85.528214
"3630",2024-06-12 17:50:00,15.427,8.513,85.201428
"3631",2024-06-12 18:00:00,15.47,8.522,85.370105
"3632",2024-06-12 18:10:00,15.599,8.506,85.445273
"3633",2024-06-12 18:20:00,15.59,8.485,85.217932
"3634",2024-06-12 18:30:00,15.607,8.477,85.168516
"3635",2024-06-12 18:40:00,15.599,8.477,85.15396
"3636",2024-06-12 18:50:00,15.556,8.47,85.005477
"3637",2024-06-12 19:00:00,15.521,8.484,85.082264
"3638",2024-06-12 19:10:00,15.539,8.454,84.814059
"3639",2024-06-12 19:20:00,15.521,8.468,84.921807
"3640",2024-06-12 19:30:00,15.496,8.466,84.85634
"3641",2024-06-12 19:40:00,15.479,8.452,84.68519
"3642",2024-06-12 19:50:00,15.453,8.461,84.728176
"3643",2024-06-12 20:00:00,15.419,8.451,84.566408
"3644",2024-06-12 20:10:00,15.35,8.48,84.73113
"3645",2024-06-12 20:20:00,15.299,8.487,84.708281
"3646",2024-06-12 20:30:00,15.29,8.493,84.751782
"3647",2024-06-12 20:40:00,15.29,8.485,84.67195
"3648",2024-06-12 20:50:00,15.281,8.479,84.595719
"3649",2024-06-12 21:00:00,15.29,8.489,84.711866
"3650",2024-06-12 21:10:00,15.29,8.476,84.582139
"3651",2024-06-12 21:20:00,15.204,8.493,84.595253
"3652",2024-06-12 21:30:00,15.118,8.518,84.687336
"3653",2024-06-12 21:40:00,15.067,8.519,84.604231
"3654",2024-06-12 21:50:00,14.998,8.535,84.637041
"3655",2024-06-12 22:00:00,14.886,8.557,84.650091
"3656",2024-06-12 22:10:00,14.869,8.563,84.6783
"3657",2024-06-12 22:20:00,14.834,8.571,84.693234
"3658",2024-06-12 22:30:00,14.834,8.56,84.584539
"3659",2024-06-12 22:40:00,14.843,8.546,84.462653
"3660",2024-06-12 22:50:00,14.843,8.546,84.462653
"3661",2024-06-12 23:00:00,14.834,8.54,84.386911
"3662",2024-06-12 23:10:00,14.826,8.522,84.194463
"3663",2024-06-12 23:20:00,14.834,8.52,84.189284
"3664",2024-06-12 23:30:00,14.946,8.453,83.729805
"3665",2024-06-12 23:40:00,15.024,8.442,83.7618
"3666",2024-06-12 23:50:00,15.118,8.398,83.494276
"3667",2024-06-13,15.196,8.386,83.515095
"3668",2024-06-13 00:10:00,15.204,8.39,83.569312
"3669",2024-06-13 00:20:00,15.213,8.381,83.495829
"3670",2024-06-13 00:30:00,15.264,8.378,83.557507
"3671",2024-06-13 00:40:00,15.307,8.361,83.46502
"3672",2024-06-13 00:50:00,15.299,8.366,83.500587
"3673",2024-06-13 01:00:00,15.307,8.357,83.42509
"3674",2024-06-13 01:10:00,15.29,8.361,83.434552
"3675",2024-06-13 01:20:00,15.273,8.368,83.473914
"3676",2024-06-13 01:30:00,15.196,8.387,83.525054
"3677",2024-06-13 01:40:00,15.17,8.394,83.548008
"3678",2024-06-13 01:50:00,15.118,8.398,83.494276
"3679",2024-06-13 02:00:00,15.058,8.416,83.565094
"3680",2024-06-13 02:10:00,15.067,8.394,83.362826
"3681",2024-06-13 02:20:00,15.067,8.391,83.333033
"3682",2024-06-13 02:30:00,15.067,8.378,83.203926
"3683",2024-06-13 02:40:00,15.084,8.375,83.204622
"3684",2024-06-13 02:50:00,15.067,8.396,83.382689
"3685",2024-06-13 03:00:00,15.058,8.386,83.267215
"3686",2024-06-13 03:10:00,15.007,8.401,83.324421
"3687",2024-06-13 03:20:00,14.964,8.422,83.455186
"3688",2024-06-13 03:30:00,14.955,8.415,83.369612
"3689",2024-06-13 03:40:00,14.938,8.426,83.447934
"3690",2024-06-13 03:50:00,14.912,8.432,83.46044
"3691",2024-06-13 04:00:00,14.903,8.432,83.444201
"3692",2024-06-13 04:10:00,14.921,8.434,83.496479
"3693",2024-06-13 04:20:00,14.886,8.44,83.492669
"3694",2024-06-13 04:30:00,14.886,8.42,83.294819
"3695",2024-06-13 04:40:00,14.895,8.434,83.449556
"3696",2024-06-13 04:50:00,14.86,8.433,83.37651
"3697",2024-06-13 05:00:00,14.878,8.431,83.389205
"3698",2024-06-13 05:10:00,14.886,8.43,83.393744
"3699",2024-06-13 05:20:00,14.869,8.427,83.333415
"3700",2024-06-13 05:30:00,14.843,8.422,83.237124
"3701",2024-06-13 05:40:00,14.826,8.424,83.226256
"3702",2024-06-13 05:50:00,14.817,8.437,83.33845
"3703",2024-06-13 06:00:00,14.817,8.438,83.348327
"3704",2024-06-13 06:10:00,14.791,8.435,83.271786
"3705",2024-06-13 06:20:00,14.809,8.423,83.185748
"3706",2024-06-13 06:30:00,14.783,8.442,83.326448
"3707",2024-06-13 06:40:00,14.783,8.447,83.3758
"3708",2024-06-13 06:50:00,14.766,8.437,83.246422
"3709",2024-06-13 07:00:00,14.757,8.434,83.200589
"3710",2024-06-13 07:10:00,14.748,8.436,83.204083
"3711",2024-06-13 07:20:00,14.757,8.43,83.161129
"3712",2024-06-13 07:30:00,14.783,8.435,83.257354
"3713",2024-06-13 07:40:00,14.774,8.426,83.152302
"3714",2024-06-13 07:50:00,14.757,8.448,83.338697
"3715",2024-06-13 08:00:00,14.791,8.428,83.202681
"3716",2024-06-13 08:10:00,14.791,8.441,83.331019
"3717",2024-06-13 08:20:00,14.809,8.44,83.353641
"3718",2024-06-13 08:30:00,14.8,8.445,83.386764
"3719",2024-06-13 08:40:00,14.809,8.441,83.363517
"3720",2024-06-13 08:50:00,14.843,8.442,83.43479
"3721",2024-06-13 09:00:00,14.843,8.444,83.454557
"3722",2024-06-13 09:10:00,14.86,8.442,83.465493
"3723",2024-06-13 09:20:00,14.852,8.435,83.381848
"3724",2024-06-13 09:30:00,14.903,8.439,83.513474
"3725",2024-06-13 09:40:00,14.921,8.435,83.506379
"3726",2024-06-13 09:50:00,14.921,8.437,83.526179
"3727",2024-06-13 10:00:00,14.929,8.452,83.689149
"3728",2024-06-13 10:10:00,14.972,8.435,83.598449
"3729",2024-06-13 10:20:00,14.955,8.448,83.696551
"3730",2024-06-13 10:30:00,14.981,8.443,83.694001
"3731",2024-06-13 10:40:00,15.032,8.444,83.796107
"3732",2024-06-13 10:50:00,15.041,8.437,83.742899
"3733",2024-06-13 11:00:00,15.05,8.436,83.74923
"3734",2024-06-13 11:10:00,15.084,8.447,83.919933
"3735",2024-06-13 11:20:00,15.127,8.443,83.957949
"3736",2024-06-13 11:30:00,15.127,8.446,83.987782
"3737",2024-06-13 11:40:00,15.178,8.459,84.209471
"3738",2024-06-13 11:50:00,15.239,8.435,84.0808
"3739",2024-06-13 12:00:00,15.264,8.43,84.076126
"3740",2024-06-13 12:10:00,15.264,8.447,84.245675
"3741",2024-06-13 12:20:00,15.29,8.442,84.242853
"3742",2024-06-13 12:30:00,15.281,8.447,84.276453
"3743",2024-06-13 12:40:00,15.239,8.453,84.260226
"3744",2024-06-13 12:50:00,15.281,8.449,84.296407
"3745",2024-06-13 13:00:00,15.264,8.457,84.345409
"3746",2024-06-13 13:10:00,15.281,8.457,84.376224
"3747",2024-06-13 13:20:00,15.29,8.468,84.502307
"3748",2024-06-13 13:30:00,15.273,8.471,84.501378
"3749",2024-06-13 13:40:00,15.273,8.485,84.641033
"3750",2024-06-13 13:50:00,15.247,8.477,84.513993
"3751",2024-06-13 14:00:00,15.187,8.484,84.474705
"3752",2024-06-13 14:10:00,15.144,8.493,84.486081
"3753",2024-06-13 14:20:00,15.221,8.492,84.616226
"3754",2024-06-13 14:30:00,15.273,8.492,84.71086
"3755",2024-06-13 14:40:00,15.187,8.506,84.693758
"3756",2024-06-13 14:50:00,15.196,8.506,84.71016
"3757",2024-06-13 15:00:00,15.273,8.509,84.880442
"3758",2024-06-13 15:10:00,15.299,8.502,84.857995
"3759",2024-06-13 15:20:00,15.316,8.509,84.958871
"3760",2024-06-13 15:30:00,15.35,8.507,85.000911
"3761",2024-06-13 15:40:00,15.273,8.53,85.089925
"3762",2024-06-13 15:50:00,15.264,8.55,85.272939
"3763",2024-06-13 16:00:00,15.273,8.555,85.339309
"3764",2024-06-13 16:10:00,15.256,8.573,85.48763
"3765",2024-06-13 16:20:00,15.35,8.565,85.58044
"3766",2024-06-13 16:30:00,15.316,8.568,85.547961
"3767",2024-06-13 16:40:00,15.359,8.561,85.556992
"3768",2024-06-13 16:50:00,15.342,8.583,85.745572
"3769",2024-06-13 17:00:00,15.453,8.558,85.699531
"3770",2024-06-13 17:10:00,15.41,8.568,85.720651
"3771",2024-06-13 17:20:00,15.359,8.624,86.186602
"3772",2024-06-13 17:30:00,15.359,8.631,86.256559
"3773",2024-06-13 17:40:00,15.453,8.615,86.270327
"3774",2024-06-13 17:50:00,15.957,8.606,87.1116
"3775",2024-06-13 18:00:00,16.349,8.526,87.020893
"3776",2024-06-13 18:10:00,16.52,8.49,86.966181
"3777",2024-06-13 18:20:00,16.647,8.444,86.726129
"3778",2024-06-13 18:30:00,16.604,8.438,86.586285
"3779",2024-06-13 18:40:00,16.596,8.445,86.643553
"3780",2024-06-13 18:50:00,16.587,8.438,86.555365
"3781",2024-06-13 19:00:00,16.486,8.462,86.617375
"3782",2024-06-13 19:10:00,16.426,8.473,86.620454
"3783",2024-06-13 19:20:00,16.4,8.469,86.532134
"3784",2024-06-13 19:30:00,16.46,8.441,86.355136
"3785",2024-06-13 19:40:00,16.434,8.46,86.502131
"3786",2024-06-13 19:50:00,16.477,8.434,86.314412
"3787",2024-06-13 20:00:00,16.469,8.425,86.207784
"3788",2024-06-13 20:10:00,16.434,8.414,86.031789
"3789",2024-06-13 20:20:00,16.4,8.424,86.072346
"3790",2024-06-13 20:30:00,16.383,8.416,85.959793
"3791",2024-06-13 20:40:00,16.298,8.423,85.877131
"3792",2024-06-13 20:50:00,16.196,8.437,85.834643
"3793",2024-06-13 21:00:00,16.137,8.442,85.778344
"3794",2024-06-13 21:10:00,16.094,8.455,85.832228
"3795",2024-06-13 21:20:00,15.983,8.495,86.03552
"3796",2024-06-13 21:30:00,16.026,8.458,85.73899
"3797",2024-06-13 21:40:00,16.026,8.452,85.678168
"3798",2024-06-13 21:50:00,16.043,8.442,85.607659
"3799",2024-06-13 22:00:00,16.043,8.44,85.587378
"3800",2024-06-13 22:10:00,16,8.439,85.499208
"3801",2024-06-13 22:20:00,16.051,8.409,85.287484
"3802",2024-06-13 22:30:00,15.983,8.43,85.377214
"3803",2024-06-13 22:40:00,16,8.4,85.104082
"3804",2024-06-13 22:50:00,16,8.373,84.830533
"3805",2024-06-13 23:00:00,15.957,8.376,84.783496
"3806",2024-06-13 23:10:00,16.051,8.358,84.770221
"3807",2024-06-13 23:20:00,15.949,8.373,84.73873
"3808",2024-06-13 23:30:00,16.009,8.361,84.725136
"3809",2024-06-13 23:40:00,16.051,8.369,84.881787
"3810",2024-06-13 23:50:00,16.213,8.309,84.56282
"3811",2024-06-14,16.256,8.294,84.486919
"3812",2024-06-14 00:10:00,16.111,8.341,84.70544
"3813",2024-06-14 00:20:00,16.026,8.363,84.775973
"3814",2024-06-14 00:30:00,16.017,8.362,84.749653
"3815",2024-06-14 00:40:00,16.06,8.361,84.816831
"3816",2024-06-14 00:50:00,16.102,8.357,84.851746
"3817",2024-06-14 01:00:00,16.06,8.364,84.847264
"3818",2024-06-14 01:10:00,16.29,8.342,85.036924
"3819",2024-06-14 01:20:00,16.366,8.332,85.071326
"3820",2024-06-14 01:30:00,16.341,8.327,84.975449
"3821",2024-06-14 01:40:00,16.349,8.332,85.040825
"3822",2024-06-14 01:50:00,16.366,8.329,85.040696
"3823",2024-06-14 02:00:00,16.349,8.332,85.040825
