"","datetime","temp","do","do_sat","lux","par_est"
"165",2024-05-23 20:20:00,5.637,9.142,72.769708,46,0.851
"166",2024-05-23 20:30:00,5.874,9.159,73.346451,36,0.666
"167",2024-05-23 20:40:00,6.001,9.232,74.169775,6,0.111
"168",2024-05-23 20:50:00,6.001,9.214,74.025164,1,0.0185
"169",2024-05-23 21:00:00,5.933,9.136,73.271991,0,0
"170",2024-05-23 21:10:00,5.854,9.07,72.596811,0,0
"171",2024-05-23 21:20:00,5.903,9.063,72.631168,0,0
"172",2024-05-23 21:30:00,5.903,9.069,72.679252,0,0
"173",2024-05-23 21:40:00,5.982,9.08,72.913468,0,0
"174",2024-05-23 21:50:00,6.001,9.136,73.398513,0,0
"175",2024-05-23 22:00:00,6.001,9.139,73.422615,0,0
"176",2024-05-23 22:10:00,6.021,9.115,73.266937,0,0
"177",2024-05-23 22:20:00,6.001,9.091,73.036983,0,0
"178",2024-05-23 22:30:00,6.011,9.107,73.184079,0,0
"179",2024-05-23 22:40:00,5.962,9.108,73.101212,0,0
"180",2024-05-23 22:50:00,5.991,9.101,73.098785,0,0
"181",2024-05-23 23:00:00,6.001,9.11,73.189629,0,0
"182",2024-05-23 23:10:00,5.982,9.101,73.082101,0,0
"183",2024-05-23 23:20:00,5.972,9.096,73.023424,0,0
"184",2024-05-23 23:30:00,5.982,9.099,73.066041,0,0
"185",2024-05-23 23:40:00,5.991,9.088,72.994369,0,0
"186",2024-05-23 23:50:00,5.962,9.091,72.96477,0,0
"187",NA,6.021,9.137,73.443774,0,0
"188",2024-05-24 00:10:00,6.07,9.136,73.526955,0,0
"189",2024-05-24 00:20:00,6.04,9.131,73.430893,0,0
"190",2024-05-24 00:30:00,6.05,9.082,73.055345,0,0
"191",2024-05-24 00:40:00,6.031,9.077,72.979984,0,0
"192",2024-05-24 00:50:00,6.001,9.094,73.061085,0,0
"193",2024-05-24 01:00:00,5.991,9.075,72.889954,0,0
"194",2024-05-24 01:10:00,5.933,9.101,72.991287,0,0
"195",2024-05-24 01:20:00,5.913,9.1,72.946212,0,0
"196",2024-05-24 01:30:00,5.962,9.067,72.772145,0,0
"197",2024-05-24 01:40:00,5.952,9.075,72.817872,0,0
"198",2024-05-24 01:50:00,5.952,9.073,72.801824,0,0
"199",2024-05-24 02:00:00,5.972,9.064,72.766526,0,0
"200",2024-05-24 02:10:00,5.972,9.067,72.79061,0,0
"201",2024-05-24 02:20:00,5.991,9.056,72.737347,0,0
"202",2024-05-24 02:30:00,6.001,9.051,72.715624,0,0
"203",2024-05-24 02:40:00,5.982,9.053,72.696655,0,0
"204",2024-05-24 02:50:00,5.962,9.063,72.74004,0,0
"205",2024-05-24 03:00:00,5.952,9.038,72.520984,0,0
"206",2024-05-24 03:10:00,5.913,9.054,72.577473,0,0
"207",2024-05-24 03:20:00,5.874,9.047,72.44954,0,0
